"gene","meta.logFC.mean","meta.logFC.weighted","meta.P.Value","meta.adj.P.Val","heterogeneity.variance","direction"
"LOC104431659",1.89173745630924,4.37886485941627,3.13082892944294e-14,1.90412613869817e-12,4.83045926143022,"Up"
"LOC104431674",2.44656936551254,4.94820108281968,2.65492294815317e-10,7.49554614657013e-09,7.08437201040649,"Up"
"LOC104432271",0.727060013861985,1.10144793905526,3.39136452409683e-06,3.72938859781882e-05,0.702940050379207,"Up"
"LOC104432517",0.495247977290877,2.96785433673981,7.26085946922694e-09,1.52859899391001e-07,5.05044398275547,"Up"
"LOC104432518",0.786159182609819,3.73791395816675,2.66453525910038e-15,2.0018347390569e-13,7.04415391896815,"Up"
"LOC104432744",1.76674690884728,2.43916595452518,0,0,2.01353906278174,"Up"
"LOC104432897",0.427810668257026,2.41305842427343,1.18013576022591e-07,1.89121458654392e-06,3.32283442330758,"Up"
"LOC104433086",4.35453526181727,6.01702457127727,0,0,7.21873039194485,"Up"
"LOC104433343",0.412740714602715,1.46843963634965,2.45380882279989e-09,5.64439163261713e-08,5.16783244214535,"Up"
"LOC104433375",2.17490698761798,2.74470101070938,0,0,0.622200343439172,"Up"
"LOC104433492",1.12728485773466,1.34797116067969,3.31971783396057e-10,9.22675150514574e-09,0.349948633594196,"Up"
"LOC104433596",1.29725767703433,2.10148952647327,6.67244037799719e-14,3.76761101848974e-12,0.77564188405923,"Up"
"LOC104433754",0.789645756935356,1.24655585932418,7.105427357601e-15,4.98886563241404e-13,0.448841919005911,"Up"
"LOC104433970",1.48369684341034,2.59411446585686,1.28871703308775e-08,2.59008653910836e-07,1.7647431989891,"Up"
"LOC104434008",2.6480263342439,3.88339294594919,0,0,3.89187575931327,"Up"
"LOC104435392",2.02587993564172,2.82440415706155,6.75404177030714e-12,2.61399934085726e-10,1.50240584216929,"Up"
"LOC104435641",1.11680488901161,2.17826640894747,2.15165227746006e-07,3.22219239161118e-06,1.33659042843226,"Up"
"LOC104435850",1.92391926527073,2.11814653588932,0,0,0.658575895040213,"Up"
"LOC104435983",0.996770991149698,1.70499437185476,8.51663073397901e-10,2.1495890759564e-08,0.796910107632824,"Up"
"LOC104436003",1.59388912447418,3.19359955809089,1.78851444765371e-09,4.21897502203344e-08,2.30468757833745,"Up"
"LOC104436252",0.970446686465355,1.20170440848664,0,0,0.249553789775681,"Up"
